title,url,is_daily_report,paragraph_index,paragraph
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,26,Report on credentials: The CMA adopted the report on credentials (FCCC/CP/2023/10-FCCC/KP/CMP/2023/8-FCCC/PA/CMA/2023/14).
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,27,Reports of the Subsidiary Bodies: The CMA adopted the decision on the Sixth Assessment Report of the IPCC (FCCC/SBSTA/2023/4/Add.1) forwarded by SBSTA 58.
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,28,Provision of financial and technical support to developing country reporting: The CMA adopted a decision (FCCC/PA/CMA/2023/L.2).
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,29,"Report of the Adaptation Committee and review of the progress, effectiveness and performance of the Adaptation Committee: Al Jaber noted that the SBI could not complete its work on this matter, which will be included on the provisional agenda for SBI 60."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,30,Joint annual report of the Technology Executive Committee and the Climate Technology Centre and Network: The CMA adopted a decision (FCCC/SB/2023/L.10).
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,31,Capacity building under the Paris Agreement: The CMA adopted a decision on the annual technical progress report of the Paris Committee on capacity building (FCCC/SBI/2023/L.19) and the terms of reference for the second review of the Paris Committee on Capacity building (FCCC/SBI/2023/10/Add.1).
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,32,"Administrative, financial, and institutional matters: The CMA endorsed the decision adopted by the COP (FCCC/SBI/2023/10/Add.1)."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,33,Mitigation
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,34,"Rules, Modalities, and Procedures for Paris Agreement Article 6.4 (mechanism): In informal consultations, Co-Facilitators Kate Hancock (Australia) and Sonam Tashi (Bhutan) requested parties to focus on paragraphs in draft decision text where divergent views still remained, specifically: authorization of mitigation contribution units (MCUs); transition and registration of Clean Development Mechanism (CDM) afforestation and reforestation activities to the Article 6.4 mechanism; transfer of authorized Article 6.4 emission reductions (A6.4ERs) from the mechanism registry to party-specific sections of the international registry; and recommendations by the mechanism Supervisory Body relating to removals and methodology requirements. Parties reflected on discussions in informal informal consultations that had taken place the previous night, clarified their positions and concerns, and made bridging proposals."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,35,"On authorization of MCUs, two groups, opposed by many others, proposed deleting a paragraph deciding that host parties may provide authorization statements for MCUs already issued, citing concerns that this could provide perverse incentives relating to how corresponding adjustments in relation to shares of proceeds and overall mitigation in global emissions (OMGE) would be applied. One group requested for a technical paper from the Secretariat to avoid creating loopholes in this regard."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,36,"Those supporting the paragraph stated that: authorization is a sovereign prerogative; authorization could only take place before the first transfer while the MCU still sits in the mechanism registry, removing the possibility of creating loopholes; and similar flexibility is needed under Article 6.4 as under Article 6.2. One group proposed adding language to ensure safeguards are in place to ensure that when MCUs are converted into authorized 6.4ERs, they will be subject to all corresponding adjustment-related requirements."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,37,"On transition of CDM activities, a developing country group clarified the purpose of a related paragraph as allowing the transition of projects that have not been addressed in the transitional measures by allowing their transition and registration under certain circumstances."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,38,"On transfer of authorized 6.4ERs, parties debated connections between the international registry and the mechanism registry, one party, supported by many, called for a reference to independent or standalone registries. One group stressed the need for a decision that allows those parties that wish to use the international registry in lieu of a national registry to do so."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,39,"On removals and methodologies, parties agreed on the need for further work with an eye on adopting recommendations on these matters at CMA 6 (2024), but differed on how to mandate this. They debated various options, including whether to adopt, provisionally adopt, welcome, or acknowledge the work on, these documents. Many cautioned against setting a precedent where “every recommendation coming out of the Supervisory Body is subject to a revision,” which they said would undermine the integrity of the mechanism’s governance, while others felt these two documents were “constitutional” therefore requiring adoption. Many expressed preference for providing targeted requests to the Subsidiary Body for revisions instead of a generic mandate to revise the documents, but indicated there was no agreement on a list of issues. Countries called for ensuring both the operationalization of the mechanism and environmental integrity. Parties also diverged on whether the two documents should be treated equally, with some groups saying they had greater concerns about the removals recommendations."
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,40,The Co-Facilitators informed parties they would issue a new iteration of text based on the inputs. Informal consultations continued in the evening.
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,41,In the Corridors 
Daily report for 11 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-11dec2023,True,42,"COP 28 has officially entered the “waiting game” stage, or as one delegate called it, the “waiting for the cows to come home” stage. As all but the discussions on Paris Agreement Article 6 went underground, many were left waiting for the release of new draft texts, with conjectures running high on possible landing zones."
