title,url,is_daily_report,paragraph_index,paragraph
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,21,"Rules, Modalities, and Procedures for the Mechanism established by Paris Agreement Article 6.4: In SBSTA informal consultations, Co-Facilitators Kate Hancock (Australia) and Sonam Tashi (Bhutan) invited views on issues relating to authorization and the mechanism registry. Parties used draft text developed at SBSTA 60 as the basis of discussions."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,22,"The AFRICAN GROUP noted there is already a decision about the linkage between the mechanism and international registries, and any new decision must take this into account."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,23,Most parties underlined that the authorization process should be identical or streamlined for both the Article 6.2 cooperative approaches and Article 6.4 mechanism.
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,24,"AOSIS stressed authorization should be no later than issuance, noting retroactive authorization: will reduce the share of proceeds to the Adaptation Fund; and could result in flooding the market with an oversupply of units if parties “offload” their mitigation contribution units once they have greater certainty about achievement of their NDCs. She made proposals for addressing the issue of the share of proceeds to the Adaptation Fund. The Co-Facilitators will produce a streamlined draft text."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,25,"Work Programme under the Framework for Non-market Approaches referred to in Paris Agreement Article 6.8: SBSTA Chair Harry Vreuls (the Netherlands) opened the SBSTA contact group, with the Secretariat highlighting that: there are no non-market approaches (NMAs) recorded on the web-based platform yet; and 78 national focal points have been designated, up from 52 at SBSTA 60. Parties made recommendations for improving the work programme’s second phase, including:"
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,26,"using spinoff groups to deep dive into specific topics, with parties facilitating;"
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,27,developing measures to quantify the efficiency of NMAs and how these have supported parties’ achievement of their NDCs;
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,28,updating the web-based platform to enable the registration of individual NMAs; and
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,29,clarifying how the web-based platform will perform matchmaking functions.
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,30,Adaptation
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,31,"Matters relating to the Global Goal on Adaptation: In SB informal consultations co-facilitated by Tina Kobilšek (Slovenia), parties discussed progress in defining adaptation indicators (FCCC/SB/2024/6). They agreed that further guidance to the expert group was needed to guide the refined indicator mapping. There was disagreement on the substance, however. The G-77/CHINA stressed that the indicators should enable tracking of means of implementation, which the EU, UK, JAPAN, and CANADA, among others, rejected. Some delegations advocated dividing the indicators into two sets: binding, global indicators that track progress towards the Global Goal on Adaptation; and context-specific voluntary indicators designed to help parties respond to individual circumstances. The RUSSIAN FEDERATION said both global and local indicators should be voluntary."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,32,"Report of the Adaptation Committee: In SB informal consultations, Co-Facilitator Lina Yassin (Sudan) invited parties’ views on the report of the Adaptation Committee (AC) (FCCC/SB/2024/4). The G-77/CHINA called for: increasing participation from all developing countries; strengthening collaboration with organizations from the Global South; translating the AC’s knowledge materials into all UN languages; and further training and targeted capacity-building initiatives."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,33,Various groups and countries welcomed the AC’s support to the development of indicators for the Global Goal on Adaptation. SAUDI ARABIA called on the Committee not to be distracted by new mandates and to provide support to these only if requested.
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,34,"Various groups and parties supported mandating the Co-Facilitators to develop draft text, opposed by the AFRICAN GROUP, who called for developing text on screen. The Co-Facilitators will consult with the SB Chairs on the matter."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,35,"Review of the progress, effectiveness, and performance of the Adaptation Committee: In SB informal consultations, co-facilitated by Lina Yassin (Sudan), parties debated whether the review should be conducted under the COP only, or also under the CMA. NORWAY proposed a bridging solution, suggesting that this review be finalized through a COP decision, while also initiating a new review under both COP and CMA to better reflect existing mandates. The AFRICAN GROUP, ARAB GROUP, and LMDCs opposed. Parties requested the Secretariat to provide legal guidance on the implications of the proposal."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,36,Loss and Damage
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,37,"2024 Review of the Warsaw International Mechanism: In a mandated event, many parties expressed disappointment with the WIM’s performance thus far, lamenting that it was a “low-ambition and insufficient” mechanism. Developing countries stressed difficulties in using the WIM’s outputs due to their “detached, academic jargon” and language barriers. They suggested strengthening bottom-up approaches and involving practitioners, local communities, and Indigenous Peoples more actively. Delegates also proposed, among others, that the WIM produce annual reports on loss and damage needs and gaps."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,38,Other Issues
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,39,"Poznan strategic programme on technology transfer: In SBI informal consultations, views diverged on how to address matters related to the Poznan strategic programme and the technology implementation programme established in the GST 1 decision. Some suggested addressing all technology concerns under the technology implementation programme going forward, effectively closing consideration of the Poznan strategic programme. With respect to the operationalization of the technology implementation programme, many supported convening global and regional dialogues. Many developing countries also stressed the need to identify technology priorities to support implementation of NDCs."
Daily report for 12 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-12nov2024,True,40,"Just Transition Work Programme: In an SB contact group co-chaired by Kishan Kumarsingh (Trinidad and Tobago) and Georg Børsting (Norway), parties gave general statements on key elements for inclusion in a draft CMA text. The G-77/CHINA and AOSIS highlighted their support for prioritizing adaptation and, together with AILAC, the LDCs, and the LMDCs, stressed the need to close implementation gaps. The EIG and EU called for a reference to the 1.5°C goal in operative paragraphs and ensuring that NDCs address the issue of just transition to enable action on the ground. The LDCs highlighted the need for skills-building and prioritizing grant-based funding over loans, and requested an assessment mechanism for tracking progress on just transition. The LMDCs highlighted the principle of common but differentiated responsibilities and raised concerns over finance gaps and unilateral trade measures. Informal consultations reconvened in the evening."
